TIPO_ELECCION;ANIO;MES;VUELTA;COD_PROV;COD_MUN;DIST_ELEC;COD_CAND;VOTOS_CAND;CAND_OBTENIDOS
02;2015;12;1;01;019;99;000757;00000000;000
02;2015;12;1;01;019;99;000897;00000000;000
02;2015;12;1;01;019;99;001127;00000000;000
02;2015;12;1;01;019;99;001156;00000008;000
02;2015;12;1;01;019;99;001279;00000000;000
02;2015;12;1;01;019;99;001381;00000000;000
02;2015;12;1;01;020;99;000025;00000077;000
02;2015;12;1;01;020;99;000049;00000025;000
02;2015;12;1;01;020;99;000059;00000006;000
02;2015;12;1;01;020;99;000170;00000009;000
02;2015;12;1;01;020;99;000231;00000058;000
02;2015;12;1;01;020;99;000596;00000001;000
02;2015;12;1;01;020;99;000610;00000000;000
02;2015;12;1;01;020;99;000682;00000005;000
02;2015;12;1;01;020;99;000757;00000001;000
02;2015;12;1;01;020;99;000897;00000000;000
02;2015;12;1;01;020;99;001127;00000000;000
02;2015;12;1;01;020;99;001156;00000045;000
02;2015;12;1;01;020;99;001279;00000001;000
02;2015;12;1;01;020;99;001381;00000000;000
02;2015;12;1;01;021;99;000025;00000114;000
02;2015;12;1;01;021;99;000049;00000063;000
02;2015;12;1;01;021;99;000059;00000026;000
02;2015;12;1;01;021;99;000170;00000019;000
02;2015;12;1;01;021;99;000231;00000025;000
02;2015;12;1;01;021;99;000596;00000003;000
02;2015;12;1;01;021;99;000610;00000006;000
02;2015;12;1;01;021;99;000682;00000008;000
02;2015;12;1;01;021;99;000757;00000001;000
02;2015;12;1;01;021;99;000897;00000002;000
02;2015;12;1;01;021;99;001127;00000002;000
02;2015;12;1;01;021;99;001156;00000061;000
02;2015;12;1;01;021;99;001279;00000001;000
02;2015;12;1;01;021;99;001381;00000000;000
02;2015;12;1;01;022;99;000025;00000078;000
02;2015;12;1;01;022;99;000049;00000154;000
02;2015;12;1;01;022;99;000059;00000135;000
02;2015;12;1;01;022;99;000170;00000036;000
02;2015;12;1;01;022;99;000231;00000042;000
02;2015;12;1;01;022;99;000596;00000003;000
02;2015;12;1;01;022;99;000610;00000003;000
02;2015;12;1;01;022;99;000682;00000044;000
02;2015;12;1;01;022;99;000757;00000001;000
02;2015;12;1;01;022;99;000897;00000001;000
02;2015;12;1;01;022;99;001127;00000000;000
02;2015;12;1;01;022;99;001156;00000087;000
02;2015;12;1;01;022;99;001279;00000000;000
02;2015;12;1;01;022;99;001381;00000000;000
02;2015;12;1;01;023;99;000025;00000052;000
02;2015;12;1;01;023;99;000049;00000066;000
02;2015;12;1;01;023;99;000059;00000010;000
02;2015;12;1;01;023;99;000170;00000008;000
02;2015;12;1;01;023;99;000231;00000024;000
02;2015;12;1;01;023;99;000596;00000000;000
02;2015;12;1;01;023;99;000610;00000000;000
02;2015;12;1;01;023;99;000682;00000010;000
02;2015;12;1;01;023;99;000757;00000000;000
02;2015;12;1;01;023;99;000897;00000000;000
02;2015;12;1;01;023;99;001127;00000000;000
